source,target,source_id_lab,target_id_lab,weight,weight_recs,weight_tfidf
5,63,FMA:7360 Medial Bronchopulmonary Segment,CL:0002144,1,2,0.117522431
5,65,FMA:7360 Medial Bronchopulmonary Segment,CL:0002241,1,2,0.014766348
5,67,FMA:7360 Medial Bronchopulmonary Segment,CL:0002399,1,2,0.022141525
5,68,FMA:7360 Medial Bronchopulmonary Segment,CL:0002480,1,2,0.00215677
5,70,FMA:7360 Medial Bronchopulmonary Segment,CL:0002633,1,2,0.094556707
5,71,FMA:7360 Medial Bronchopulmonary Segment,CL:0005006,1,2,0.012996556
5,72,FMA:7360 Medial Bronchopulmonary Segment,CL:0005012,1,2,0.110936916
5,73,FMA:7360 Medial Bronchopulmonary Segment,CL:0009089,1,2,0.037983658
5,75,FMA:7360 Medial Bronchopulmonary Segment,CL:0019003,1,1,0.00019481
5,77,FMA:7360 Medial Bronchopulmonary Segment,CL:1000413,1,2,0.00973828
5,78,FMA:7360 Medial Bronchopulmonary Segment,CL:1000414,1,2,0.016784529
5,95,FMA:7360 Medial Bronchopulmonary Segment,CL:4028003,1,2,0.024272924
5,96,FMA:7360 Medial Bronchopulmonary Segment,CL:4028004,1,2,0.138898924
5,97,FMA:7360 Medial Bronchopulmonary Segment,CL:4028006,1,2,0.020072305
5,109,FMA:7360 Medial Bronchopulmonary Segment,CL:4033005,1,1,0.001199039
5,110,FMA:7360 Medial Bronchopulmonary Segment,CL:4033022,1,1,0.001404856
5,111,FMA:7360 Medial Bronchopulmonary Segment,CL:4033023,1,1,0.000357588
5,112,FMA:7360 Medial Bronchopulmonary Segment,CL:4033044,1,1,0.001071058
6,20,FMA:7361 Lateral Bronchopulmonary Segment,ASCTB-TEMP:alveolar-m-proliferating,1,1,6.97352E-06
6,22,FMA:7361 Lateral Bronchopulmonary Segment,ASCTB-TEMP:interstitial-m-perivascular,1,2,0.015985047
6,23,FMA:7361 Lateral Bronchopulmonary Segment,ASCTB-TEMP:monocyte-derived-m,1,2,0.052603127
6,24,FMA:7361 Lateral Bronchopulmonary Segment,ASCTB-TEMP:non-classical-monocytes,1,2,0.077476725
6,26,FMA:7361 Lateral Bronchopulmonary Segment,ASCTB-TEMP:transitional-club-at2,1,2,0.006718833
6,29,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000084,1,2,0.00070811
6,30,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000097,1,2,0
6,34,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000158,1,2,0.028336335
6,35,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000186,1,2,0.018899474
6,36,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000192,1,2,0.007084026
6,38,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000236,1,2,0
6,39,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000313,1,2,0.001924486
6,40,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000492,1,2,0.072075452
6,41,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000576,1,2,0.004183029
6,42,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000583,1,2,0.031156838
6,43,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000623,1,2,0.006276122
6,49,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000786,1,1,0
6,53,FMA:7361 Lateral Bronchopulmonary Segment,CL:0000913,1,2,0.042268516
6,55,FMA:7361 Lateral Bronchopulmonary Segment,CL:0001058,1,1,0.000199766
6,57,FMA:7361 Lateral Bronchopulmonary Segment,CL:0002062,1,2,0.215902744
6,58,FMA:7361 Lateral Bronchopulmonary Segment,CL:0002063,1,2,0.306499675
6,59,FMA:7361 Lateral Bronchopulmonary Segment,CL:0002075,1,2,0.000686569
6,62,FMA:7361 Lateral Bronchopulmonary Segment,CL:0002138,1,2,0.018897398
6,63,FMA:7361 Lateral Bronchopulmonary Segment,CL:0002144,1,2,0.11858686
6,65,FMA:7361 Lateral Bronchopulmonary Segment,CL:0002241,1,2,0.016626588
6,67,FMA:7361 Lateral Bronchopulmonary Segment,CL:0002399,1,2,0.024049689
6,68,FMA:7361 Lateral Bronchopulmonary Segment,CL:0002480,1,2,0.003275867
6,70,FMA:7361 Lateral Bronchopulmonary Segment,CL:0002633,1,2,0.049201932
6,71,FMA:7361 Lateral Bronchopulmonary Segment,CL:0005006,1,2,0.021260205
6,72,FMA:7361 Lateral Bronchopulmonary Segment,CL:0005012,1,2,0.083979666
6,73,FMA:7361 Lateral Bronchopulmonary Segment,CL:0009089,1,2,0.044515432
6,75,FMA:7361 Lateral Bronchopulmonary Segment,CL:0019003,1,1,0.000443885
6,77,FMA:7361 Lateral Bronchopulmonary Segment,CL:1000413,1,2,0.009439363
6,78,FMA:7361 Lateral Bronchopulmonary Segment,CL:1000414,1,2,0.013625339
6,95,FMA:7361 Lateral Bronchopulmonary Segment,CL:4028003,1,2,0.030796094
6,96,FMA:7361 Lateral Bronchopulmonary Segment,CL:4028004,1,2,0.157614207
6,97,FMA:7361 Lateral Bronchopulmonary Segment,CL:4028006,1,2,0.0211889
6,109,FMA:7361 Lateral Bronchopulmonary Segment,CL:4033005,1,1,0.002518267
6,110,FMA:7361 Lateral Bronchopulmonary Segment,CL:4033022,1,1,0.002237288
6,111,FMA:7361 Lateral Bronchopulmonary Segment,CL:4033023,1,1,0.000485535
6,112,FMA:7361 Lateral Bronchopulmonary Segment,CL:4033044,1,1,0.001615976
7,20,FMA:7385 Left Apical Bronchopulmonary Segment,ASCTB-TEMP:alveolar-m-proliferating,1,1,0.000168433
7,22,FMA:7385 Left Apical Bronchopulmonary Segment,ASCTB-TEMP:interstitial-m-perivascular,1,1,0.004435413
7,23,FMA:7385 Left Apical Bronchopulmonary Segment,ASCTB-TEMP:monocyte-derived-m,1,1,0.015495874
7,24,FMA:7385 Left Apical Bronchopulmonary Segment,ASCTB-TEMP:non-classical-monocytes,1,1,0.014036117
7,26,FMA:7385 Left Apical Bronchopulmonary Segment,ASCTB-TEMP:transitional-club-at2,1,1,0.009881427
7,29,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000084,1,1,0.000393011
7,30,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000097,1,1,0
7,34,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000158,1,1,0.025265011
7,35,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000186,1,1,0.002470357
7,36,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000192,1,1,0.008675443
7,38,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000236,1,1,0
7,40,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000492,1,1,0.021137906
7,41,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000576,1,1,0.000983884
7,42,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000583,1,1,0.06771023
7,43,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000623,1,1,0.009686321
7,49,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000786,1,1,0
7,53,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0000913,1,1,0.010365269
7,55,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0001058,1,1,6.63231E-05
7,57,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0002062,1,1,0.411726111
7,58,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0002063,1,1,0.796147295
7,62,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0002138,1,1,0.013352639
7,63,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0002144,1,1,0.041883531
7,67,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0002399,1,1,0.010162149
7,68,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0002480,1,1,0.000364939
7,70,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0002633,1,1,0.045898104
7,71,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0005006,1,1,0.041097752
7,72,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0005012,1,1,0.073633472
7,73,FMA:7385 Left Apical Bronchopulmonary Segment,CL:0009089,1,1,0.00527758
7,77,FMA:7385 Left Apical Bronchopulmonary Segment,CL:1000413,1,1,0.014544569
7,78,FMA:7385 Left Apical Bronchopulmonary Segment,CL:1000414,1,1,0.012688779
7,95,FMA:7385 Left Apical Bronchopulmonary Segment,CL:4028003,1,1,0.013474673
7,96,FMA:7385 Left Apical Bronchopulmonary Segment,CL:4028004,1,1,0.070040226
7,97,FMA:7385 Left Apical Bronchopulmonary Segment,CL:4028006,1,1,0.003967543
8,20,FMA:7402 Lateral Segmental Bronchus,ASCTB-TEMP:alveolar-m-proliferating,1,1,0.000129055
8,22,FMA:7402 Lateral Segmental Bronchus,ASCTB-TEMP:interstitial-m-perivascular,1,2,0.027816559
8,23,FMA:7402 Lateral Segmental Bronchus,ASCTB-TEMP:monocyte-derived-m,1,2,0.072672115
8,24,FMA:7402 Lateral Segmental Bronchus,ASCTB-TEMP:non-classical-monocytes,1,2,0.114655779
8,26,FMA:7402 Lateral Segmental Bronchus,ASCTB-TEMP:transitional-club-at2,1,2,0.013671099
8,29,FMA:7402 Lateral Segmental Bronchus,CL:0000084,1,2,0.000711234
8,30,FMA:7402 Lateral Segmental Bronchus,CL:0000097,1,2,0
8,34,FMA:7402 Lateral Segmental Bronchus,CL:0000158,1,2,0.013787494
8,35,FMA:7402 Lateral Segmental Bronchus,CL:0000186,1,2,0.028997457
8,36,FMA:7402 Lateral Segmental Bronchus,CL:0000192,1,2,0.006403608
8,38,FMA:7402 Lateral Segmental Bronchus,CL:0000236,1,2,0
8,39,FMA:7402 Lateral Segmental Bronchus,CL:0000313,1,1,0.001619456
8,40,FMA:7402 Lateral Segmental Bronchus,CL:0000492,1,2,0.06418369
8,41,FMA:7402 Lateral Segmental Bronchus,CL:0000576,1,2,0.004229217
8,42,FMA:7402 Lateral Segmental Bronchus,CL:0000583,1,2,0.102556727
8,43,FMA:7402 Lateral Segmental Bronchus,CL:0000623,1,2,0.008078179
8,49,FMA:7402 Lateral Segmental Bronchus,CL:0000786,1,1,0
8,53,FMA:7402 Lateral Segmental Bronchus,CL:0000913,1,2,0.041579165
8,55,FMA:7402 Lateral Segmental Bronchus,CL:0001058,1,1,0.000762261
8,57,FMA:7402 Lateral Segmental Bronchus,CL:0002062,1,2,0.227691423
8,58,FMA:7402 Lateral Segmental Bronchus,CL:0002063,1,2,0.32180281
8,59,FMA:7402 Lateral Segmental Bronchus,CL:0002075,1,1,0.000612741
8,62,FMA:7402 Lateral Segmental Bronchus,CL:0002138,1,2,0.024480818
8,63,FMA:7402 Lateral Segmental Bronchus,CL:0002144,1,2,0.043107768
8,65,FMA:7402 Lateral Segmental Bronchus,CL:0002241,1,2,0.034458627
8,67,FMA:7402 Lateral Segmental Bronchus,CL:0002399,1,2,0.032621731
8,68,FMA:7402 Lateral Segmental Bronchus,CL:0002480,1,2,0.002263678
8,70,FMA:7402 Lateral Segmental Bronchus,CL:0002633,1,2,0.010401422
8,71,FMA:7402 Lateral Segmental Bronchus,CL:0005006,1,2,0.002673919
8,72,FMA:7402 Lateral Segmental Bronchus,CL:0005012,1,2,0.041141128
8,73,FMA:7402 Lateral Segmental Bronchus,CL:0009089,1,2,0.040034355
8,77,FMA:7402 Lateral Segmental Bronchus,CL:1000413,1,2,0.00722487
8,78,FMA:7402 Lateral Segmental Bronchus,CL:1000414,1,2,0.005161068
8,95,FMA:7402 Lateral Segmental Bronchus,CL:4028003,1,2,0.032830527
8,96,FMA:7402 Lateral Segmental Bronchus,CL:4028004,1,2,0.195720482
8,97,FMA:7402 Lateral Segmental Bronchus,CL:4028006,1,2,0.038337098
8,110,FMA:7402 Lateral Segmental Bronchus,CL:4033022,1,1,0.000644052
8,111,FMA:7402 Lateral Segmental Bronchus,CL:4033023,1,1,0.000960565
8,112,FMA:7402 Lateral Segmental Bronchus,CL:4033044,1,1,0.001207649
9,21,UBERON:0001228 Renal Papilla,ASCTB-TEMP:descending-vasa-recta-endothelial,1,2,0.033800149
9,25,UBERON:0001228 Renal Papilla,ASCTB-TEMP:peritubular-capilary-endothelial,1,2,0.000218694
9,29,UBERON:0001228 Renal Papilla,CL:0000084,1,2,0.001315898
9,30,UBERON:0001228 Renal Papilla,CL:0000097,1,2,0
9,38,UBERON:0001228 Renal Papilla,CL:0000236,1,2,0
9,49,UBERON:0001228 Renal Papilla,CL:0000786,1,2,0
9,50,UBERON:0001228 Renal Papilla,CL:0000814,1,2,9.59382E-05
9,51,UBERON:0001228 Renal Papilla,CL:0000875,1,2,0.000147788
9,52,UBERON:0001228 Renal Papilla,CL:0000890,1,2,0.017498726
9,64,UBERON:0001228 Renal Papilla,CL:0002201,1,2,0.001858898
9,74,UBERON:0001228 Renal Papilla,CL:0011031,1,2,0.000716359
9,80,UBERON:0001228 Renal Papilla,CL:1000597,1,2,0.000109347
9,81,UBERON:0001228 Renal Papilla,CL:1000692,1,2,0.000317014
9,82,UBERON:0001228 Renal Papilla,CL:1000714,1,2,0.006813509
9,84,UBERON:0001228 Renal Papilla,CL:1000716,1,2,0.039204093
9,85,UBERON:0001228 Renal Papilla,CL:1000717,1,2,0.004155184
9,86,UBERON:0001228 Renal Papilla,CL:1000718,1,4,0.589765459
9,87,UBERON:0001228 Renal Papilla,CL:1000768,1,2,0.07441059
9,88,UBERON:0001228 Renal Papilla,CL:1000850,1,2,0.00142151
9,90,UBERON:0001228 Renal Papilla,CL:1001107,1,2,0.07924253
9,91,UBERON:0001228 Renal Papilla,CL:1001108,1,2,0.000735565
9,92,UBERON:0001228 Renal Papilla,CL:1001109,1,2,6.52406E-05
9,93,UBERON:0001228 Renal Papilla,CL:1001131,1,2,0.121191783
9,94,UBERON:0001228 Renal Papilla,CL:1001318,1,4,0.008379743
9,99,UBERON:0001228 Renal Papilla,CL:4030010,1,2,3.63951E-05
9,101,UBERON:0001228 Renal Papilla,CL:4030012,1,2,0.034122676
9,102,UBERON:0001228 Renal Papilla,CL:4030013,1,2,0.000138292
9,103,UBERON:0001228 Renal Papilla,CL:4030014,1,2,0.111825161
9,104,UBERON:0001228 Renal Papilla,CL:4030016,1,2,0.000328041
9,108,UBERON:0001228 Renal Papilla,CL:4030022,1,2,0.444782907
10,21,UBERON:0001284 Renal Column,ASCTB-TEMP:descending-vasa-recta-endothelial,1,4,0.042813399
10,25,UBERON:0001284 Renal Column,ASCTB-TEMP:peritubular-capilary-endothelial,1,4,0.015782503
10,29,UBERON:0001284 Renal Column,CL:0000084,1,4,0.00565075
10,30,UBERON:0001284 Renal Column,CL:0000097,1,2,0
10,38,UBERON:0001284 Renal Column,CL:0000236,1,2,0
10,44,UBERON:0001284 Renal Column,CL:0000648,1,2,9.40984E-05
10,45,UBERON:0001284 Renal Column,CL:0000650,1,4,0.009383483
10,46,UBERON:0001284 Renal Column,CL:0000653,1,8,0.004218411
10,49,UBERON:0001284 Renal Column,CL:0000786,1,2,0
10,50,UBERON:0001284 Renal Column,CL:0000814,1,4,0.000148992
10,51,UBERON:0001284 Renal Column,CL:0000875,1,2,7.60705E-05
10,52,UBERON:0001284 Renal Column,CL:0000890,1,4,0.008300783
10,54,UBERON:0001284 Renal Column,CL:0000990,1,2,0.012383811
10,55,UBERON:0001284 Renal Column,CL:0001058,1,2,3.06288E-05
10,62,UBERON:0001284 Renal Column,CL:0002138,1,4,0.00083583
10,64,UBERON:0001284 Renal Column,CL:0002201,1,4,0.005261259
10,69,UBERON:0001284 Renal Column,CL:0002573,1,4,0.000245271
10,74,UBERON:0001284 Renal Column,CL:0011031,1,4,0.000510645
10,76,UBERON:0001284 Renal Column,CL:1000412,1,4,0.002346054
10,79,UBERON:0001284 Renal Column,CL:1000452,1,8,0.012981025
10,80,UBERON:0001284 Renal Column,CL:1000597,1,2,0.038344078
10,81,UBERON:0001284 Renal Column,CL:1000692,1,4,0.04246384
10,82,UBERON:0001284 Renal Column,CL:1000714,1,4,0.012266596
10,83,UBERON:0001284 Renal Column,CL:1000715,1,4,0.02109469
10,84,UBERON:0001284 Renal Column,CL:1000716,1,4,0.088824324
10,85,UBERON:0001284 Renal Column,CL:1000717,1,4,0.004321516
10,86,UBERON:0001284 Renal Column,CL:1000718,1,2,0.213332538
10,87,UBERON:0001284 Renal Column,CL:1000768,1,4,0.062138692
10,88,UBERON:0001284 Renal Column,CL:1000850,1,4,0.010789077
10,89,UBERON:0001284 Renal Column,CL:1001005,1,4,0.001510359
10,90,UBERON:0001284 Renal Column,CL:1001107,1,4,0.055725921
10,91,UBERON:0001284 Renal Column,CL:1001108,1,4,0.272549652
10,92,UBERON:0001284 Renal Column,CL:1001109,1,4,0.227256999
10,93,UBERON:0001284 Renal Column,CL:1001131,1,4,0.024622431
10,94,UBERON:0001284 Renal Column,CL:1001318,1,8,0.021874009
10,98,UBERON:0001284 Renal Column,CL:4030009,1,2,0.277825495
10,99,UBERON:0001284 Renal Column,CL:4030010,1,2,0.003880052
10,100,UBERON:0001284 Renal Column,CL:4030011,1,4,0.027257608
10,101,UBERON:0001284 Renal Column,CL:4030012,1,4,0.110280143
10,102,UBERON:0001284 Renal Column,CL:4030013,1,4,0.066696314
10,103,UBERON:0001284 Renal Column,CL:4030014,1,4,0.00690635
10,104,UBERON:0001284 Renal Column,CL:4030016,1,4,0.034903429
10,105,UBERON:0001284 Renal Column,CL:4030017,1,2,0.000201502
10,106,UBERON:0001284 Renal Column,CL:4030018,1,4,0.038515297
10,107,UBERON:0001284 Renal Column,CL:4030020,1,2,0.000541481
10,108,UBERON:0001284 Renal Column,CL:4030022,1,4,0.074609727
11,21,UBERON:0002015 Kidney Capsule,ASCTB-TEMP:descending-vasa-recta-endothelial,1,4,0.035682265
11,25,UBERON:0002015 Kidney Capsule,ASCTB-TEMP:peritubular-capilary-endothelial,1,4,0.010707547
11,29,UBERON:0002015 Kidney Capsule,CL:0000084,1,4,0.002234805
11,30,UBERON:0002015 Kidney Capsule,CL:0000097,1,2,0
11,38,UBERON:0002015 Kidney Capsule,CL:0000236,1,2,0
11,44,UBERON:0002015 Kidney Capsule,CL:0000648,1,2,0.00026796
11,45,UBERON:0002015 Kidney Capsule,CL:0000650,1,2,0.00252883
11,46,UBERON:0002015 Kidney Capsule,CL:0000653,1,4,0.004337882
11,49,UBERON:0002015 Kidney Capsule,CL:0000786,1,2,0
11,50,UBERON:0002015 Kidney Capsule,CL:0000814,1,4,0.000207962
11,51,UBERON:0002015 Kidney Capsule,CL:0000875,1,4,0.000231862
11,52,UBERON:0002015 Kidney Capsule,CL:0000890,1,4,0.011112186
11,54,UBERON:0002015 Kidney Capsule,CL:0000990,1,2,5.0092E-05
11,55,UBERON:0002015 Kidney Capsule,CL:0001058,1,2,9.94612E-05
11,62,UBERON:0002015 Kidney Capsule,CL:0002138,1,2,0.00039174
11,64,UBERON:0002015 Kidney Capsule,CL:0002201,1,2,0.003480212
11,69,UBERON:0002015 Kidney Capsule,CL:0002573,1,2,0.001052332
11,74,UBERON:0002015 Kidney Capsule,CL:0011031,1,4,0.002444525
11,76,UBERON:0002015 Kidney Capsule,CL:1000412,1,4,0.000244191
11,79,UBERON:0002015 Kidney Capsule,CL:1000452,1,4,0.002644
11,80,UBERON:0002015 Kidney Capsule,CL:1000597,1,2,0.010810831
11,81,UBERON:0002015 Kidney Capsule,CL:1000692,1,4,0.023497086
11,82,UBERON:0002015 Kidney Capsule,CL:1000714,1,4,0.067744288
11,83,UBERON:0002015 Kidney Capsule,CL:1000715,1,4,0.007218517
11,84,UBERON:0002015 Kidney Capsule,CL:1000716,1,4,0.009522561
11,85,UBERON:0002015 Kidney Capsule,CL:1000717,1,4,0.008180477
11,86,UBERON:0002015 Kidney Capsule,CL:1000718,1,4,0.336869491
11,87,UBERON:0002015 Kidney Capsule,CL:1000768,1,4,0.115976362
11,88,UBERON:0002015 Kidney Capsule,CL:1000850,1,4,0.016748847
11,89,UBERON:0002015 Kidney Capsule,CL:1001005,1,2,0.003229055
11,90,UBERON:0002015 Kidney Capsule,CL:1001107,1,4,0.139797829
11,91,UBERON:0002015 Kidney Capsule,CL:1001108,1,4,0.058308954
11,92,UBERON:0002015 Kidney Capsule,CL:1001109,1,4,0.042751926
11,93,UBERON:0002015 Kidney Capsule,CL:1001131,1,4,0.051053159
11,94,UBERON:0002015 Kidney Capsule,CL:1001318,1,8,0.01336169
11,98,UBERON:0002015 Kidney Capsule,CL:4030009,1,2,0.090713202
11,99,UBERON:0002015 Kidney Capsule,CL:4030010,1,2,0.022777785
11,100,UBERON:0002015 Kidney Capsule,CL:4030011,1,2,0.086801706
11,101,UBERON:0002015 Kidney Capsule,CL:4030012,1,4,0.052881846
11,102,UBERON:0002015 Kidney Capsule,CL:4030013,1,4,0.04202419
11,103,UBERON:0002015 Kidney Capsule,CL:4030014,1,4,0.091567378
11,104,UBERON:0002015 Kidney Capsule,CL:4030016,1,4,0.106971338
11,105,UBERON:0002015 Kidney Capsule,CL:4030017,1,2,0.000835901
11,106,UBERON:0002015 Kidney Capsule,CL:4030018,1,4,0.006636891
11,107,UBERON:0002015 Kidney Capsule,CL:4030020,1,2,0.000179852
